latitude,longitude,local.month,local.day,local.hour,local.minute,local.second,appearedTimeOfDay,appearedHour,appearedMinute,appearedDayOfWeek,appearedDay,appearedMonth,terrainType,closeToWater,city,continent,weather,temperature,windSpeed,windBearing,pressure,sunriseMinutesMidnight,sunriseHour,sunriseMinute,sunriseMinutesSince,sunsetMinutesMidnight,sunsetHour,sunsetMinute,sunsetMinutesBefore,population_density,urban,suburban,midurban,rural,gymDistanceKm,gymIn100m,gymIn250m,gymIn500m,gymIn1000m,gymIn2500m,gymIn5000m,pokestopDistanceKm,pokestopIn100m,pokestopIn250m,pokestopIn500m,pokestopIn1000m,pokestopIn2500m,pokestopIn5000m,cooc_1,cooc_2,cooc_3,cooc_4,cooc_5,cooc_6,cooc_7,cooc_8,cooc_9,cooc_10,cooc_11,cooc_12,cooc_13,cooc_14,cooc_15,cooc_16,cooc_17,cooc_18,cooc_19,cooc_20,cooc_21,cooc_22,cooc_23,cooc_24,cooc_25,cooc_26,cooc_27,cooc_28,cooc_29,cooc_30,cooc_31,cooc_32,cooc_33,cooc_34,cooc_35,cooc_36,cooc_37,cooc_38,cooc_39,cooc_40,cooc_41,cooc_42,cooc_43,cooc_44,cooc_45,cooc_46,cooc_47,cooc_48,cooc_49,cooc_50,cooc_51,cooc_52,cooc_53,cooc_54,cooc_55,cooc_56,cooc_57,cooc_58,cooc_59,cooc_60,cooc_61,cooc_62,cooc_63,cooc_64,cooc_65,cooc_66,cooc_67,cooc_68,cooc_69,cooc_70,cooc_71,cooc_72,cooc_73,cooc_74,cooc_75,cooc_76,cooc_77,cooc_78,cooc_79,cooc_80,cooc_81,cooc_82,cooc_83,cooc_84,cooc_85,cooc_86,cooc_87,cooc_88,cooc_89,cooc_90,cooc_91,cooc_92,cooc_93,cooc_94,cooc_95,cooc_96,cooc_97,cooc_98,cooc_99,cooc_100,cooc_101,cooc_102,cooc_103,cooc_104,cooc_105,cooc_106,cooc_107,cooc_108,cooc_109,cooc_110,cooc_111,cooc_112,cooc_113,cooc_114,cooc_115,cooc_116,cooc_117,cooc_118,cooc_119,cooc_120,cooc_121,cooc_122,cooc_123,cooc_124,cooc_125,cooc_126,cooc_127,cooc_128,cooc_129,cooc_130,cooc_131,cooc_132,cooc_133,cooc_134,cooc_135,cooc_136,cooc_137,cooc_138,cooc_139,cooc_140,cooc_141,cooc_142,cooc_143,cooc_144,cooc_145,cooc_146,cooc_147,cooc_148,cooc_149,cooc_150,cooc_151,category
0.193969459336046,-0.530139411346217,9,2,23,22,41,4,1,22,7,3,8,5,0,66,2,21,-0.26332924451045003,-0.37867034553449197,-0.669498372176461,0.813682356820609,-1.0370021752677099,-0.38778124913180395,-0.9333780969599141,0.777154178115074,-0.560656847643345,-0.0881169902244166,-0.934748838891585,-0.75578666992737,-0.48654596890480495,0,0,1,0,-0.00101410911409788,0,0,0,0,1,1,0.107043580192701,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.137241965351849,-0.5582986229800669,9,4,15,43,4,2,17,43,5,4,8,0,1,66,2,5,0.398699020174534,0.641664087681322,-1.5099837756478998,1.41185122921738,-0.613911196891085,-0.38778124913180395,-0.268121599224461,-0.23523352490272198,-0.4619165383430301,-0.0881169902244166,-0.7385895603846221,0.23546897120453897,-0.37756937320953005,0,1,1,0,-0.106237191334559,0,1,1,1,1,1,-0.0826509913604882,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.007539240887766291,-0.61571533746197,9,3,0,17,45,4,2,17,7,3,8,13,0,66,2,21,0.091905434101005,-0.551121235655475,-1.1297641883632,0.41963639340194503,0.0630343685115212,-0.38778124913180395,0.796288797152264,0.8533289810120441,0.09761188102542,-0.0881169902244166,0.37297968448816904,-0.8463458272653471,-0.27361967245714897,0,1,1,0,-0.10189087772714699,0,1,1,1,1,1,-0.0748322700405702,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0970861220278102,-0.658739752945918,9,5,3,57,9,4,5,57,2,5,8,14,0,66,2,5,-0.6508579848138559,-0.6110000169474828,-0.7395388224657479,1.45800075646461,0.613052640401139,-0.38778124913180395,1.6611222442083502,-2.14943260415239,0.36091937249292605,-0.0881169902244166,0.8960710938400699,2.13231618571622,-0.5745399202434761,0,0,1,0,0.0817568808557398,0,0,0,0,0,1,-0.0671893109620987,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.29271063321588203,-0.722096881172122,9,5,22,44,30,4,0,44,3,6,8,13,0,66,2,5,1.30293274754915,-0.249332177943755,-0.949660173333609,0.859831884067837,1.54385279282972,1.83238340252466,-0.866852447186369,0.536343510892395,0.7558806096941851,-0.0881169902244166,1.6807082078679199,-0.567325720872662,0.106473671649126,1,1,1,0,-0.0937777268150806,0,0,1,1,1,1,-0.0982662631615692,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.38374084861888497,-0.667424908054475,9,4,19,58,8,4,21,58,5,4,8,0,1,66,2,21,1.22219759331927,0.885969515352715,-0.939654394720854,0.588259666036044,0.951525423102442,1.83238340252466,-1.798211544016,0.125982475931298,0.26217906319261103,-0.0881169902244166,0.6999118153331071,-0.16103328524822502,-0.686440542823077,0,0,0,1,-0.0620547645457146,0,0,0,1,1,1,-0.0446393800364586,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0065720200387879395,-0.6133678314256229,9,5,0,49,14,4,2,49,2,5,8,13,0,66,2,5,-0.18259409028057397,-0.7211769745247769,-1.25983931032902,1.37102664742177,0.147652564186847,-0.38778124913180395,0.9293400966993549,1.05973812434577,-0.0340418647083329,-0.0881169902244166,0.111433979812218,-1.06662485862799,0.7822920463501271,1,1,1,0,-0.11431601880065,1,1,1,1,1,1,-0.0949340736131488,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0970373822242371,-0.658719040268304,9,3,14,15,32,2,16,15,7,3,8,14,0,66,2,5,-0.10185893605069801,0.409334416268332,-1.25983931032902,1.30357733836813,0.528434444725813,-0.38778124913180395,1.52807094466126,-0.5817060154986179,0.45965968179324107,-0.0881169902244166,1.0922303723470301,0.583020331798937,-0.5745399202434761,0,0,1,0,0.0861416474487213,0,0,0,0,0,1,-0.0652013743739865,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.762422344851098,-0.659222628370666,9,6,3,17,58,4,5,17,3,6,8,0,1,66,2,5,0.6570515137101379,-0.81458787334031,-1.5700184473244398,0.568734866046849,1.07845271661543,1.83238340252466,-1.5986345946953702,-2.0904585631999,-0.0340418647083329,-0.0881169902244166,0.111433979812218,2.01728158044906,-0.686440542823077,0,0,0,1,-0.10393323002345599,0,1,1,1,1,1,-0.0975931156559461,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.7624086624725049,-0.65921356286492,9,6,3,57,19,4,5,57,3,6,8,0,1,66,2,5,0.6570515137101379,-0.81458787334031,-1.5700184473244398,0.568734866046849,1.07845271661543,1.83238340252466,-1.5986345946953702,-2.0904585631999,-0.0340418647083329,-0.0881169902244166,0.111433979812218,2.01728158044906,-0.686440542823077,0,0,0,1,-0.10041786559095599,0,0,1,1,1,1,-0.0953866796174714,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.110071169094193,-0.555589921081374,9,3,23,25,7,4,1,25,5,4,8,0,1,66,2,5,-0.18259409028057397,0.9554289016514429,-1.13976996697596,0.811907375003409,-0.6562202947287479,-0.38778124913180395,-0.3346472489980061,0.750124409345182,-0.42900310190959207,-0.0881169902244166,-0.673203134215634,-0.741101401169861,-0.686440542823077,0,0,0,1,-0.0889565161543673,0,0,1,1,1,1,-0.0679534755952427,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
